domain,owner,category_type,certified_date,cert_level,license_number,status,detail_url
hotit.vn,CÔNG TY CỔ PHẦN HOTTIT,GIẤY PHÉP CUNG CẤP DỊCH VỤ MẠNG XÃ HỘI,2019-06-07,Giấy phép (ABEI),235/GP-TTĐT,valid,https://giayphep.abei.gov.vn/
hotnew.vn,Công ty CP Truyền thông Hotnew,Website - Trang TTĐT tổng hợp,,Giấy phép (TVPL PDF),,valid,
hotstar.com.vn,CÔNG TY TNHH HAIWINMEDIA,GIẤY PHÉP CUNG CẤP DỊCH VỤ MẠNG XÃ HỘI,2017-11-06,Giấy phép (ABEI),551/GP-BTTTT,valid,https://giayphep.abei.gov.vn/
hotsteps.kul.vn,CÔNG TY CỔ PHẦN TRỰC TUYỂN CMN VIỆT NAM,QUYẾT ĐỊNH PHÁT HÀNH TRÒ CHƠI ĐIỆN TỬ G1 TRÊN MẠNG,2017-03-01,Giấy phép (ABEI),227/QĐ-BTTTT,valid,https://giayphep.abei.gov.vn/
hotvietnam.vn,Công ty Cổ phần truyền thông E.Life Việt Nam,Website - Trang TTĐT tổng hợp,,Giấy phép (TVPL PDF),,valid,
hphuctv.vn,Đài Phát thanh và Truyền hình tỉnh Vĩnh Phúc,MXH - Đài Phát thanh Truyền hình,,Giấy phép (TVPL PDF),,valid,
hrs.3tonline.vn,CÔNG TY CỔ PHẦN GIẢI TRÍ TRỰC TUYẾN 3T,QUYẾT ĐỊNH PHÁT HÀNH TRÒ CHƠI ĐIỆN TỬ G1 TRÊN MẠNG,2022-11-25,Giấy phép (ABEI),2174/QĐ-BTTTT,valid,https://giayphep.abei.gov.vn/
hshv.gssgame.vn,CÔNG TY CỔ PHẦN ĐẦU TƯ GSS,QUYẾT ĐỊNH PHÁT HÀNH TRÒ CHƠI ĐIỆN TỬ G1 TRÊN MẠNG,2022-01-21,Giấy phép (ABEI),82/QĐ-BTTTT,valid,https://giayphep.abei.gov.vn/
hspt.vn,Công ty Cổ phần Giáo dục và Đầu tư DVC,Website - Trang mạng xã hội,,Giấy phép (TVPL PDF),,valid,
ht3q.gamota.com,CÔNG TY CỔ PHẦN GAMOTA,QUYẾT ĐỊNH PHÁT HÀNH TRÒ CHƠI ĐIỆN TỬ G1 TRÊN MẠNG,2023-07-11,Giấy phép (ABEI),1243/QĐ-BTTTT,valid,https://giayphep.abei.gov.vn/
htbd.zoneplay.vn,CÔNG TY CỔ PHẦN GZONE MEDIA VIỆT NAM,QUYẾT ĐỊNH PHÁT HÀNH TRÒ CHƠI ĐIỆN TỬ G1 TRÊN MẠNG,2024-05-16,Giấy phép (ABEI),808/QĐ-BTTTT,valid,https://giayphep.abei.gov.vn/
htdc.gosu.vn,CÔNG TY CỔ PHẦN TRỰC TUYẾN GOSU,QUYẾT ĐỊNH PHÁT HÀNH TRÒ CHƠI ĐIỆN TỬ G1 TRÊN MẠNG,2020-07-30,Giấy phép (ABEI),1298/QĐ-BTTTT,valid,https://giayphep.abei.gov.vn/
hted.solaplay.vn,CÔNG TY CỔ PHẦN TRAVELLET VIỆT NAM,QUYẾT ĐỊNH PHÁT HÀNH TRÒ CHƠI ĐIỆN TỬ G1 TRÊN MẠNG,2021-05-12,Giấy phép (ABEI),640/QĐ-BTTTT,valid,https://giayphep.abei.gov.vn/
htht.duo.vn,CÔNG TY CỔ PHẦN TRỰC TUYẾN DUO,QUYẾT ĐỊNH PHÁT HÀNH TRÒ CHƠI ĐIỆN TỬ G1 TRÊN MẠNG,2021-10-19,Giấy phép (ABEI),1637/QĐ-BTTTT,valid,https://giayphep.abei.gov.vn/
htk.gamota.com,CÔNG TY CỔ PHẦN GAMOTA,QUYẾT ĐỊNH PHÁT HÀNH TRÒ CHƠI ĐIỆN TỬ G1 TRÊN MẠNG,2019-09-13,Giấy phép (ABEI),1492/QĐ-BTTTT,valid,https://giayphep.abei.gov.vn/
htlm.gaba.vn,CÔNG TY CỔ PHẦN TRÒ CHƠI VEGA,QUYẾT ĐỊNH PHÁT HÀNH TRÒ CHƠI ĐIỆN TỬ G1 TRÊN MẠNG,2017-05-12,Giấy phép (ABEI),704/QĐ-BTTTT,valid,https://giayphep.abei.gov.vn/
httc.esgame.vn,CÔNG TY CỔ PHẦN ĐẦU TƯ & CÔNG NGHỆ MCORP,QUYẾT ĐỊNH PHÁT HÀNH TRÒ CHƠI ĐIỆN TỬ G1 TRÊN MẠNG,2020-11-06,Giấy phép (ABEI),1906/QĐ-BTTTT,valid,https://giayphep.abei.gov.vn/
httq.1618play.vn,CÔNG TY TNHH 1618PLAY,QUYẾT ĐỊNH PHÁT HÀNH TRÒ CHƠI ĐIỆN TỬ G1 TRÊN MẠNG,2017-06-06,Giấy phép (ABEI),869/QĐ-BTTTT,valid,https://giayphep.abei.gov.vn/
htv.com.vn,ĐÀI TRUYỀN HÌNH THÀNH PHỐ HỒ CHÍ MINH,GIẤY PHÉP THIẾT LẬP TRANG THÔNG TIN ĐIỆN TỬ TỔNG HỢP,2017-08-22,Giấy phép (ABEI),272/GP-TTĐT,invalid,https://giayphep.abei.gov.vn/
huanlong.360game.vn,CÔNG TY TNHH NỘI DUNG SỐ NGUYÊN BẢO,QUYẾT ĐỊNH PHÁT HÀNH TRÒ CHƠI ĐIỆN TỬ G1 TRÊN MẠNG,2017-12-14,Giấy phép (ABEI),2327/QĐ-BTTTT,valid,https://giayphep.abei.gov.vn/
hub2s.vn,CÔNG TY TNHH HUB2S VIỆT NAM,GIẤY PHÉP CUNG CẤP DỊCH VỤ MẠNG XÃ HỘI,2024-09-07,Giấy phép (ABEI),247/GP-BTTTT,valid,https://giayphep.abei.gov.vn/
hudo.vn,Báo Lao động thủ đô (Báo điện tử Lao động thủ đô),"Website - Báo, tạp chí điện tử",,Giấy phép (TVPL PDF),,valid,
huecity.gov.vn,VĂN PHÒNG HĐND VÀ UBND THÀNH PHỐ HUẾ,GIẤY PHÉP THIẾT LẬP TRANG THÔNG TIN ĐIỆN TỬ TỔNG HỢP,2013-04-26,Giấy phép (ABEI),53/GP-TTĐT,invalid,https://giayphep.abei.gov.vn/
huecity.vn,TRUNG TÂM CÔNG NGHỆ THÔNG TIN VÀ TRUYỀN THÔNG THỪA THIÊN HUẾ,GIẤY PHÉP THIẾT LẬP TRANG THÔNG TIN ĐIỆN TỬ TỔNG HỢP,2013-04-05,Giấy phép (ABEI),36/GP-TTĐT,invalid,https://giayphep.abei.gov.vn/
hulinhtamquoc.vn,CÔNG TY TNHH SOHA,QUYẾT ĐỊNH PHÁT HÀNH TRÒ CHƠI ĐIỆN TỬ G1 TRÊN MẠNG,2022-09-30,Giấy phép (ABEI),1832/QĐ-BTTTT,valid,https://giayphep.abei.gov.vn/
hungdobanghiep.plavfan.vn,CÔNG TY CỔ PHẦN FUNTAP,QUYẾT ĐỊNH PHÁT HÀNH TRÒ CHƠI ĐIỆN TỬ G1 TRÊN MẠNG,2022-05-27,Giấy phép (ABEI),978/QĐ-BTTTT,valid,https://giayphep.abei.gov.vn/
hungdobanghiep.playfun.vn,CÔNG TY CỔ PHẦN FUNTAP,QUYẾT ĐỊNH PHÁT HÀNH TRÒ CHƠI ĐIỆN TỬ G1 TRÊN MẠNG,2022-05-27,Giấy phép (ABEI),978 /QĐ-BTTTT,valid,https://giayphep.abei.gov.vn/
hungthinhcorp.com.vn,CÔNG TY CP TẬP ĐOÀN HƯNG THỊNH,Website - Trang TTĐT tổng hợp,,Giấy phép (TVPL PDF),,valid,
hungyentv.vn,ĐÀI PHÁT THANH VÀ TRUYỀN HÌNH HƯNG YÊN,GIẤY PHÉP THIẾT LẬP TRANG THÔNG TIN ĐIỆN TỬ TỔNG HỢP,2019-01-07,Giấy phép (ABEI),07/GP-TTĐT,invalid,https://giayphep.abei.gov.vn/
hunuonline.com.vn,Báo Phụ Nữ TPHCM,MXH - Cơ quan báo chí,,Giấy phép (TVPL PDF),,valid,
huongnghiepthitruong.vn,VIỆN NGHIÊN CỨU THỊ TRƯỜNG - TRUYỀN THÔNG QUỐC TẾ,GIẤY PHÉP THIẾT LẬP TRANG THÔNG TIN ĐIỆN TỬ TỔNG HỢP,2022-01-27,Giấy phép (ABEI),13/GP-TTĐT,valid,https://giayphep.abei.gov.vn/
huunghivietlao.thoidai.com,Tạp chí Thời đại,"Website - Báo, tạp chí điện tử",,Giấy phép (TVPL PDF),,valid,
huunghivietnga.thoidai.com,Tạp chí Thời đại,"Website - Báo, tạp chí điện tử",,Giấy phép (TVPL PDF),,valid,
huydong.vn,Công ty cổ phần FINSOM,Website - Trang mạng xã hội,,Giấy phép (TVPL PDF),,valid,
huyenthecuuca.playfun.vn,CÔNG TY CỔ PHẦN FUNTAP,QUYẾT ĐỊNH PHÁT HÀNH TRÒ CHƠI ĐIỆN TỬ G1 TRÊN MẠNG,2020-09-04,Giấy phép (ABEI),1513/QĐ-BTTTT,invalid,https://giayphep.abei.gov.vn/
huyenthoailangla.vn,CÔNG TY CỔ PHẦN ACE GAME,QUYẾT ĐỊNH PHÁT HÀNH TRÒ CHƠI ĐIỆN TỬ G1 TRÊN MẠNG,2024-03-26,Giấy phép (ABEI),388/QĐ-BTTTT,valid,https://giayphep.abei.gov.vn/
huyenthoainhangia.gosu.vn,CÔNG TY CỔ PHẦN TRỰC TUYẾN GOSU,QUYẾT ĐỊNH PHÁT HÀNH TRÒ CHƠI ĐIỆN TỬ G1 TRÊN MẠNG,2020-03-26,Giấy phép (ABEI),428/QĐ-BTTTT,invalid,https://giayphep.abei.gov.vn/
huyenthoainhangia.vn,CÔNG TY CỔ PHẦN TRỰC TUYẾN DUO,QUYẾT ĐỊNH PHÁT HÀNH TRÒ CHƠI ĐIỆN TỬ G1 TRÊN MẠNG,2021-10-19,Giấy phép (ABEI),1636/QĐ-BTTTT,valid,https://giayphep.abei.gov.vn/
huyenthoaitk.vn,CÔNG TY CỔ PHẦN TEPAYLINK,QUYẾT ĐỊNH PHÁT HÀNH TRÒ CHƠI ĐIỆN TỬ G1 TRÊN MẠNG,2024-03-15,Giấy phép (ABEI),326/QĐ-BTTTT,valid,https://giayphep.abei.gov.vn/
huyentuong.cmn.vn,CÔNG TY CỔ PHẦN TRỰC TUYẾN CMN VIỆT NAM,QUYẾT ĐỊNH PHÁT HÀNH TRÒ CHƠI ĐIỆN TỬ G1 TRÊN MẠNG,2024-09-20,Giấy phép (ABEI),1570 /QĐ-BTTTT,valid,https://giayphep.abei.gov.vn/
huyentuongtamquoc.playfun.vn,CÔNG TY CỔ PHẦN FUNTAP,QUYẾT ĐỊNH PHÁT HÀNH TRÒ CHƠI ĐIỆN TỬ G1 TRÊN MẠNG,2022-04-22,Giấy phép (ABEI),744 /QĐ-BTTTT,valid,https://giayphep.abei.gov.vn/
huyentuongtaydu.vn,CÔNG TY CỔ PHẦN DỊCH VỤ TRỰC TUYẾN MIGA,QUYẾT ĐỊNH PHÁT HÀNH TRÒ CHƠI ĐIỆN TỬ G1 TRÊN MẠNG,2024-10-18,Giấy phép (ABEI),1790/QĐ-BTTTT,invalid,https://giayphep.abei.gov.vn/
huyetanhsongsinh.vn,CÔNG TY CỔ PHẦN TRAVELLET VIỆT NAM,QUYẾT ĐỊNH PHÁT HÀNH TRÒ CHƠI ĐIỆN TỬ G1 TRÊN MẠNG,2024-04-10,Giấy phép (ABEI),524/QĐ-BTTTT,valid,https://giayphep.abei.gov.vn/
huyetchienthienha.vn,CÔNG TY CỔ PHẦN VCCORP,QUYẾT ĐỊNH PHÁT HÀNH TRÒ CHƠI ĐIỆN TỬ G1 TRÊN MẠNG,2018-07-20,Giấy phép (ABEI),1213/QĐ-BTTTT,invalid,https://giayphep.abei.gov.vn/
huyetkiem.360game.vn,CÔNG TY TNHH TRUYỀN THÔNG MINH PHƯƠNG THỊNH,QUYẾT ĐỊNH PHÁT HÀNH TRÒ CHƠI ĐIỆN TỬ G1 TRÊN MẠNG,2017-06-30,Giấy phép (ABEI),1034/QĐ-BTTTT,valid,https://giayphep.abei.gov.vn/
huynhde.vn,CÔNG TY TNHH SOHA,QUYẾT ĐỊNH PHÁT HÀNH TRÒ CHƠI ĐIỆN TỬ G1 TRÊN MẠNG,2018-08-01,Giấy phép (ABEI),1281/QĐ-BTTTT,valid,https://giayphep.abei.gov.vn/
hvbb.360game.vn,CÔNG TY TNHH TRUYỀN THÔNG MINH PHƯƠNG THỊNH,QUYẾT ĐỊNH PHÁT HÀNH TRÒ CHƠI ĐIỆN TỬ G1 TRÊN MẠNG,2019-09-30,Giấy phép (ABEI),1595/QĐ-BTTTT,valid,https://giayphep.abei.gov.vn/
hvctcand.edu.vn,Học viện Chính trị Công an nhân dân,Website - Trang TTĐT tổng hợp,,Giấy phép (TVPL PDF),,valid,
hvli.offical,Đài Phát thanh và Truyền hình tỉnh Vĩnh Long,MXH - Đài Phát thanh Truyền hình,,Giấy phép (TVPL PDF),,valid,
hvutantam.official,CÔNG TY CỔ PHẦN DỊCH VỤ LẮP ĐẶT – SỬA CHỮA – BẢO HÀNH TẬN TÂM,"MXH - Cá nhân, tổ chức",,Giấy phép (TVPL PDF),,valid,
hw.dzogame.vn,CÔNG TY TNHH CHÂU Á MỀM,QUYẾT ĐỊNH PHÁT HÀNH TRÒ CHƠI ĐIỆN TỬ G1 TRÊN MẠNG,2019-07-30,Giấy phép (ABEI),1149 /QĐ-BTTTT,valid,https://giayphep.abei.gov.vn/
hw.mobo.vn,CÔNG TY CỔ PHẦN GIẢI TRÍ DI ĐỘNG,QUYẾT ĐỊNH PHÁT HÀNH TRÒ CHƠI ĐIỆN TỬ G1 TRÊN MẠNG,2017-04-03,Giấy phép (ABEI),473/QĐ-BTTTT,invalid,https://giayphep.abei.gov.vn/
hwp.vn,Công ty Cổ phần Truyền thông và Sự kiện Phong Hân,Website - Trang mạng xã hội,,Giấy phép (TVPL PDF),,valid,
hypebeast.vn,CÔNG TY TNHH MTV MVRK,GIẤY PHÉP CUNG CẤP DỊCH VỤ MẠNG XÃ HỘI,2023-11-21,Giấy phép (ABEI),434/GP-BTTTT,invalid,https://giayphep.abei.gov.vn/
hyperfront.hhgame.vn,CÔNG TY CỔ PHẦN PHÁT TRIỂN CÔNG NGHỆ SỐ HỒNG HÀ,QUYẾT ĐỊNH PHÁT HÀNH TRÒ CHƠI ĐIỆN TỬ G1 TRÊN MẠNG,2022-07-25,Giấy phép (ABEI),1426 /QĐ-BTTTT,valid,https://giayphep.abei.gov.vn/
i-clip.vn,Công ty Cổ phần ADON Việt Nam,Website - Trang TTĐT tổng hợp,,Giấy phép (TVPL PDF),,valid,
i.vn,Báo Giáo dục và Thời đại,"Website - Báo, tạp chí điện tử",,Giấy phép (TVPL PDF),,valid,
ia.gov.vn,Ủy ban Giám sát tài chính Quốc gia,Website - Trang TTĐT tổng hợp,,Giấy phép (TVPL PDF),,valid,
ialo.vn,Công ty TNHH AI Quốc tế,Website - Trang mạng xã hội,,Giấy phép (TVPL PDF),,valid,
ialo.com.vn,Công ty TNHH AI Quốc tế,Website - Trang mạng xã hội,,Giấy phép (TVPL PDF),,valid,
ica.net.vn,CÔNG TY TNHH NỘI DUNG SỐ NGUYÊN BẢO,QUYẾT ĐỊNH PHÁT HÀNH TRÒ CHƠI ĐIỆN TỬ G1 TRÊN MẠNG,2016-06-27,Giấy phép (ABEI),1103/QĐ-BTTTT,invalid,https://giayphep.abei.gov.vn/
icarusm.sohagame.vn,CÔNG TY TNHH SOHA,QUYẾT ĐỊNH PHÁT HÀNH TRÒ CHƠI ĐIỆN TỬ G1 TRÊN MẠNG,2022-01-24,Giấy phép (ABEI),104 /OĐ-BTTTT,valid,https://giayphep.abei.gov.vn/
icheck.vn,Công ty Cổ phần Icheck,Website - Trang mạng xã hội,,Giấy phép (TVPL PDF),,valid,
icon.com.vn,Trung tâm Công nghệ thông tin (Tập đoàn Điện lực VN),Website - Trang TTĐT tổng hợp,,Giấy phép (TVPL PDF),,valid,
evnnews.vn,Trung tâm Công nghệ thông tin (Tập đoàn Điện lực VN),Website - Trang TTĐT tổng hợp,,Giấy phép (TVPL PDF),,valid,
www.evnnews.việt,CÔNG TY VIỄN THÔNG ĐIỆN LỰC VÀ CÔNG NGHỆ THÔNG TIN,GIẤY PHÉP THIẾT LẬP TRANG THÔNG TIN ĐIỆN TỬ TỔNG HỢP,2020-08-27,Giấy phép (ABEI),152/GP-TTĐT,invalid,https://giayphep.abei.gov.vn/
www.tinnganhdien.vn,CÔNG TY VIỄN THÔNG ĐIỆN LỰC VÀ CÔNG NGHỆ THÔNG TIN,GIẤY PHÉP THIẾT LẬP TRANG THÔNG TIN ĐIỆN TỬ TỔNG HỢP,2020-08-27,Giấy phép (ABEI),152/GP-TTĐT,invalid,https://giayphep.abei.gov.vn/
www.evnnews.vn,TRUNG TÂM CÔNG NGHỆ THÔNG TIN - TẬP ĐOÀN ĐIỆN LỰC VIỆT NAM,GIẤY PHÉP THIẾT LẬP TRANG THÔNG TIN ĐIỆN TỬ TỔNG HỢP,2015-01-30,Giấy phép (ABEI),05/GP-TTĐT,invalid,https://giayphep.abei.gov.vn/
icook.vn,Công ty Cổ phần Bạch Minh,Website - Trang mạng xã hội,,Giấy phép (TVPL PDF),,valid,
ict-backan.gov.vn,SỞ THÔNG TIN VÀ TRUYỀN THÔNG BẮC KẠN,GIẤY PHÉP THIẾT LẬP TRANG THÔNG TIN ĐIỆN TỬ TỔNG HỢP,2016-01-12,Giấy phép (ABEI),02/GP-TTĐT,invalid,https://giayphep.abei.gov.vn/
ict-hcm.gov.vn,SỞ THÔNG TIN VÀ TRUYỀN THÔNG THÀNH PHỐ HỒ CHÍ MINH,GIẤY PHÉP THIẾT LẬP TRANG THÔNG TIN ĐIỆN TỬ TỔNG HỢP,2018-04-26,Giấy phép (ABEI),91/GP-TTĐT,valid,https://giayphep.abei.gov.vn/
ict.backan.gov.vn,SỞ THÔNG TIN VÀ TRUYỀN THÔNG BẮC KẠN,GIẤY PHÉP THIẾT LẬP TRANG THÔNG TIN ĐIỆN TỬ TỔNG HỢP,2020-10-12,Giấy phép (ABEI),187/GP-TTĐT,invalid,https://giayphep.abei.gov.vn/
icti-hcm.gov.vn,TRUNG TÂM CÔNG NGHỆ THÔNG TIN VÀ TRUYỀN THÔNG THÀNH PHỐ HỒ CHÍ MINH,Website - Trang TTĐT tổng hợp,,Giấy phép (TVPL PDF),,valid,
ictlife.vn,CÔNG TY CỔ PHẦN ICT LIFE,GIẤY PHÉP CUNG CẤP DỊCH VỤ MẠNG XÃ HỘI,2021-05-21,Giấy phép (ABEI),292/GP-BTTTT,valid,https://giayphep.abei.gov.vn/
ictmoh.gov.vn,Cục Công nghệ thông tin – Bộ Y tế,Website - Trang TTĐT tổng hợp,,Giấy phép (TVPL PDF),,valid,
ictnew.vietnamnet.vn,Báo VietNamNet,"Website - Báo, tạp chí điện tử",,Giấy phép (TVPL PDF),,valid,
ictpress.vn,LIÊN CHI HỘI NHÀ BÁO THÔNG TIN VÀ TRUYỀN THÔNG,GIẤY PHÉP THIẾT LẬP TRANG THÔNG TIN ĐIỆN TỬ TỔNG HỢP,2017-02-06,Giấy phép (ABEI),56/GP-TTĐT,valid,https://giayphep.abei.gov.vn/
ictvietnam.vn,Tạp chí Thông tin và Truyền thông,"Website - Báo, tạp chí điện tử",,Giấy phép (TVPL PDF),,valid,
vietnamict.vn,Tạp chí Thông tin và Truyền thông,"Website - Báo, tạp chí điện tử",,Giấy phép (TVPL PDF),,valid,
ictworld.com.vn,Công ty Cổ phần ITODAY (ictvn.com),Website - Trang TTĐT tổng hợp,,Giấy phép (TVPL PDF),,valid,
idea.gov.vn,CỤC THƯƠNG MẠI ĐIỆN TỬ VÀ KINH TẾ SỐ,GIẤY PHÉP THIẾT LẬP TRANG THÔNG TIN ĐIỆN TỬ TỔNG HỢP,2018-05-09,Giấy phép (ABEI),110/GP-TTĐT,valid,https://giayphep.abei.gov.vn/
idichvuseo.com,Công ty TNHH IDVS,Website - Trang mạng xã hội,,Giấy phép (TVPL PDF),,valid,
idvs.vn,Công ty TNHH IDVS,Website - Trang mạng xã hội,,Giấy phép (TVPL PDF),,valid,
idlegog.playfun.vn,CÔNG TY CỔ PHẦN PHÁT TRIỂN CÔNG NGHỆ SỐ HỒNG HÀ,QUYẾT ĐỊNH PHÁT HÀNH TRÒ CHƠI ĐIỆN TỬ G1 TRÊN MẠNG,2022-09-29,Giấy phép (ABEI),1802/QĐ-BTTTT,valid,https://giayphep.abei.gov.vn/
ido.gamota.com,CÔNG TY CỔ PHẦN GAMOTA,QUYẾT ĐỊNH PHÁT HÀNH TRÒ CHƠI ĐIỆN TỬ G1 TRÊN MẠNG,2023-09-19,Giấy phép (ABEI),1801/QĐ-BTTTT,valid,https://giayphep.abei.gov.vn/
idollive.vn,Công ty Cổ phần kênh 28 ENTERTAINMENT,Website - Trang TTĐT tổng hợp,,Giấy phép (TVPL PDF),,valid,
60giay.com,Công ty Cổ phần kênh 28 ENTERTAINMENT,Website - Trang TTĐT tổng hợp,,Giấy phép (TVPL PDF),,valid,
idoltamquoc.vn,CÔNG TY CỔ PHẦN FUNTAP,QUYẾT ĐỊNH PHÁT HÀNH TRÒ CHƠI ĐIỆN TỬ G1 TRÊN MẠNG,2019-12-25,Giấy phép (ABEI),2256 /QĐ-BTTTT,valid,https://giayphep.abei.gov.vn/
idoltv.vn,Công ty VTC Công nghệ và Nội dung Số (VTC Intecom),Website - Trang mạng xã hội,,Giấy phép (TVPL PDF),,valid,
ids.htv,Đài Truyền hình Thành phố Hồ Chí Minh,MXH - Đài Phát thanh Truyền hình,,Giấy phép (TVPL PDF),,valid,
iduo.com,CÔNG TY CỔ PHẦN TRỰC TUYẾN DUO,QUYẾT ĐỊNH PHÁT HÀNH TRÒ CHƠI ĐIỆN TỬ G1 TRÊN MẠNG,2022-07-18,Giấy phép (ABEI),1393/QĐ-BTTTT,valid,https://giayphep.abei.gov.vn/
iduo.vn,CÔNG TY CỔ PHẦN TRỰC TUYẾN DUO,QUYẾT ĐỊNH PHÁT HÀNH TRÒ CHƠI ĐIỆN TỬ G1 TRÊN MẠNG,2020-09-30,Giấy phép (ABEI),1665 /QĐ-BTTTT,valid,https://giayphep.abei.gov.vn/
ietstock.vn,CÔNG TY CỔ PHẦN TÀI VIỆT (VIETSTOCK),"MXH - Cá nhân, tổ chức",,Giấy phép (TVPL PDF),,valid,
ieubatngo.dongtay,Công ty cổ phần VieNETWORK,"MXH - Cá nhân, tổ chức",,Giấy phép (TVPL PDF),,valid,
ieutrituevietnam.viechan,Công ty cổ phần VieNETWORK,"MXH - Cá nhân, tổ chức",,Giấy phép (TVPL PDF),,valid,
iez.vn,Công ty cổ phần VieNETWORK,"MXH - Cá nhân, tổ chức",,Giấy phép (TVPL PDF),,valid,
ifilm.vn,Công ty Cổ phần Đầu tư và Phát triển Công nghệ Truyền thông Nam Việt,Website - Trang mạng xã hội,,Giấy phép (TVPL PDF),,valid,
iforum.com.vn,Công ty TNHH Truyền thông và Quảng cáo Thắng Lợi,Website - Trang mạng xã hội,,Giấy phép (TVPL PDF),,valid,
ifun.com.vn,Công ty TNHH Công nghệ Truyền thông VMGPLUS,Website - Trang TTĐT tổng hợp,,Giấy phép (TVPL PDF),,valid,
ig.sound,Công ty TNHH Vietnam Music Award,"MXH - Cá nhân, tổ chức",,Giấy phép (TVPL PDF),,valid,
igh8.vn,CÔNG TY CỔ PHẦN KÊNH 28 ENTERTAINMENT,"MXH - Cá nhân, tổ chức",,Giấy phép (TVPL PDF),,valid,
igiaitri.vn,Công ty TNHH Công nghệ thông tin và Truyền thông ASIN Việt Nam,Website - Trang TTĐT tổng hợp,,Giấy phép (TVPL PDF),,valid,
igip.gov.vn,"CỤC ĐỔI MỚI SÁNG TẠO, CHUYỂN ĐỔI XANH VÀ KHUYẾN CÔNG",GIẤY PHÉP THIẾT LẬP TRANG THÔNG TIN ĐIỆN TỬ TỔNG HỢP,2025-05-14,Giấy phép (ABEI),75 /GP-TTĐT,valid,https://giayphep.abei.gov.vn/
igoplus.vn,Công ty TNHH Truyền thông và Công nghệ Tuấn Khôi,Website - Trang TTĐT tổng hợp,,Giấy phép (TVPL PDF),,valid,
igoplus.com.vn,Công ty TNHH Truyền thông và Công nghệ Tuấn Khôi,Website - Trang TTĐT tổng hợp,,Giấy phép (TVPL PDF),,valid,
igosu.vn,Công ty Cổ phần trực tuyến Gosu,Website - Trang mạng xã hội,,Giấy phép (TVPL PDF),,valid,
iguru.vn,CÔNG TY CỔ PHẦN CHỨNG KHOÁN SSI,GIẤY PHÉP CUNG CẤP DỊCH VỤ MẠNG XÃ HỘI,2023-07-26,Giấy phép (ABEI),253/GP-BTTTT,invalid,https://giayphep.abei.gov.vn/
ihago.vn,CÔNG TY CỔ PHẦN JOMBOJOY TECHNOLOGY,GIẤY PHÉP CUNG CẤP DỊCH VỤ MẠNG XÃ HỘI,2020-09-17,Giấy phép (ABEI),399/GP-BTTTT,valid,https://giayphep.abei.gov.vn/
ihay.thanhnien.com.vn,Báo Thanh niên,"Website - Báo, tạp chí điện tử",,Giấy phép (TVPL PDF),,valid,
iirr.vn,VIỆN NGHIÊN CỨU CHÍNH SÁCH QUẢN LÝ BẤT ĐỘNG SẢN VÀ CÔNG TRÌNH DÂN DỤNG QUỐC TẾ,GIẤY PHÉP THIẾT LẬP TRANG THÔNG TIN ĐIỆN TỬ TỔNG HỢP,2021-09-15,Giấy phép (ABEI),157/GP-TTĐT,valid,https://giayphep.abei.gov.vn/
ikara.vn,Công ty TNHH Công nghệ INMOBI,Website - Trang mạng xã hội,,Giấy phép (TVPL PDF),,valid,
ilike.com.vn,Công ty Cổ phần Công nghệ và Truyền thông GCO,Website - Trang TTĐT tổng hợp,,Giấy phép (TVPL PDF),,valid,
ilikee.vn,Công ty Công nghệ Mạng Việt Nam (ilikee.vn),Website - Trang mạng xã hội,,Giấy phép (TVPL PDF),,valid,
ilikee.net,Công ty Công nghệ Mạng Việt Nam (ilikee.vn),Website - Trang mạng xã hội,,Giấy phép (TVPL PDF),,valid,
ilikepub.com,CÔNG TY TNHH CÔNG NGHỆ MẠNG THÔNG TIN VIỆT NAM,GIẤY PHÉP CUNG CẤP DỊCH VỤ MẠNG XÃ HỘI,2020-10-23,Giấy phép (ABEI),462/GP-BTTTT,valid,https://giayphep.abei.gov.vn/
ilikepub.net,CÔNG TY TNHH CÔNG NGHỆ MẠNG THÔNG TIN VIỆT NAM,GIẤY PHÉP CUNG CẤP DỊCH VỤ MẠNG XÃ HỘI,2020-10-23,Giấy phép (ABEI),462/GP-BTTTT,valid,https://giayphep.abei.gov.vn/
ilive.vn,CÔNG TY CỔ PHẦN BẠCH MINH,GIẤY PHÉP CUNG CẤP DỊCH VỤ MẠNG XÃ HỘI,2017-09-18,Giấy phép (ABEI),450/GP-BTTTT,valid,https://giayphep.abei.gov.vn/
ilucky.vn,Công ty Cổ phần NetIT,Website - Trang TTĐT tổng hợp,,Giấy phép (TVPL PDF),,valid,
clipdocla.vn,Công ty Cổ phần NetIT,Website - Trang TTĐT tổng hợp,,Giấy phép (TVPL PDF),,valid,
iluvk.vn,Công ty cổ phần O.C.M.G,Website - Trang mạng xã hội,,Giấy phép (TVPL PDF),,valid,
imaxhitech.vn,CÔNG TY TNHH CÔNG NGHỆ CAO IMAX,GIẤY PHÉP CUNG CẤP DỊCH VỤ MẠNG XÃ HỘI,2022-11-16,Giấy phép (ABEI),544/GP-BTTTT,valid,https://giayphep.abei.gov.vn/
