domain,owner,category_type,certified_date,cert_level,license_number,status,detail_url
lanhdiachien.vn,CÔNG TY CỔ PHẦN TRỰC TUYẾN DUO,QUYẾT ĐỊNH PHÁT HÀNH TRÒ CHƠI ĐIỆN TỬ G1 TRÊN MẠNG,2024-08-30,Giấy phép chính thức (ABEI - Bộ TT&TT),1469/QĐ-BTTTT,valid,https://giayphep.abei.gov.vn/
lanlangvuong.vn,CÔNG TY CỔ PHẦN XTV,QUYẾT ĐỊNH PHÁT HÀNH TRÒ CHƠI ĐIỆN TỬ G1 TRÊN MẠNG,2019-09-30,Giấy phép chính thức (ABEI - Bộ TT&TT),1582/QĐ-BTTTT,invalid,https://giayphep.abei.gov.vn/
laocaitv.vn,ĐÀI PHÁT THANH VÀ TRUYỀN HÌNH LÀO CAI,GIẤY PHÉP THIẾT LẬP TRANG THÔNG TIN ĐIỆN TỬ TỔNG HỢP,2019-01-15,Giấy phép chính thức (ABEI - Bộ TT&TT),13/GP-TTĐT,valid,https://giayphep.abei.gov.vn/
laodongnghean.vn,BÁO LAO ĐỘNG NGHỆ AN,GIẤY PHÉP THIẾT LẬP TRANG THÔNG TIN ĐIỆN TỬ TỔNG HỢP,2016-12-06,Giấy phép chính thức (ABEI - Bộ TT&TT),241/GP-TTĐT,valid,https://giayphep.abei.gov.vn/
laodongxanha.net.vn,TRUNG TÂM PHÁT TRIỂN VÀ HỘI NHẬP (CDI),GIẤY PHÉP THIẾT LẬP TRANG THÔNG TIN ĐIỆN TỬ TỔNG HỢP,2020-01-21,Giấy phép chính thức (ABEI - Bộ TT&TT),05/GP-TTĐT,valid,https://giayphep.abei.gov.vn/
laogialoccoc.vn,CÔNG TY CỔ PHẦN FUNTAP,QUYẾT ĐỊNH PHÁT HÀNH TRÒ CHƠI ĐIỆN TỬ G1 TRÊN MẠNG,2019-08-12,Giấy phép chính thức (ABEI - Bộ TT&TT),1270/QĐ-BTTTT,invalid,https://giayphep.abei.gov.vn/
laplace.vtcgame.vn,CÔNG TY VTC CÔNG NGHỆ VÀ NỘI DUNG SỐ,QUYẾT ĐỊNH PHÁT HÀNH TRÒ CHƠI ĐIỆN TỬ G1 TRÊN MẠNG,2019-08-16,Giấy phép chính thức (ABEI - Bộ TT&TT),1338/QĐ-BTTTT,invalid,https://giayphep.abei.gov.vn/
lapphap.com,TẠP CHÍ NGHIÊN CỨU LẬP PHÁP,GIẤY PHÉP THIẾT LẬP TRANG THÔNG TIN ĐIỆN TỬ TỔNG HỢP,2013-12-03,Giấy phép chính thức (ABEI - Bộ TT&TT),145/GP-TTĐT,invalid,https://giayphep.abei.gov.vn/
lapphap.com.vn,TẠP CHÍ NGHIÊN CỨU LẬP PHÁP,GIẤY PHÉP THIẾT LẬP TRANG THÔNG TIN ĐIỆN TỬ TỔNG HỢP,2013-12-03,Giấy phép chính thức (ABEI - Bộ TT&TT),145/GP-TTĐT,invalid,https://giayphep.abei.gov.vn/
largeer.vn,CÔNG TY TNHH CÔNG NGHỆ TRUYỀN THÔNG EXPLUS,GIẤY PHÉP CUNG CẤP DỊCH VỤ MẠNG XÃ HỘI,2019-10-30,Giấy phép chính thức (ABEI - Bộ TT&TT),467/GP-BTTTT,valid,https://giayphep.abei.gov.vn/
lastfortress.gamota.com,CÔNG TY CỔ PHẦN GAMOTA,QUYẾT ĐỊNH PHÁT HÀNH TRÒ CHƠI ĐIỆN TỬ G1 TRÊN MẠNG,2024-03-12,Giấy phép chính thức (ABEI - Bộ TT&TT),302/QĐ-BTTTT,valid,https://giayphep.abei.gov.vn/
lastfortress.hhgame.vn,CÔNG TY CỔ PHẦN PHÁT TRIỂN CÔNG NGHỆ SỐ HỒNG HÀ,QUYẾT ĐỊNH PHÁT HÀNH TRÒ CHƠI ĐIỆN TỬ G1 TRÊN MẠNG,2022-08-29,Giấy phép chính thức (ABEI - Bộ TT&TT),1625/QĐ-BTTTT,valid,https://giayphep.abei.gov.vn/
lastwar.hhgame.vn,CÔNG TY CỔ PHẦN PHÁT TRIỂN CÔNG NGHỆ SỐ HỒNG HÀ,QUYẾT ĐỊNH PHÁT HÀNH TRÒ CHƠI ĐIỆN TỬ G1 TRÊN MẠNG,2024-12-03,Giấy phép chính thức (ABEI - Bộ TT&TT),2106/QD-BTTTT,valid,https://giayphep.abei.gov.vn/
lastz.funtap.games,CÔNG TY CỔ PHẦN FUNTAP GAMES,QUYẾT ĐỊNH PHÁT HÀNH TRÒ CHƠI ĐIỆN TỬ G1 TRÊN MẠNG,2026-05-29,Giấy phép chính thức (ABEI - Bộ TT&TT),283/QĐ-PTTH&TTĐT,valid,https://giayphep.abei.gov.vn/
laviewater.com,CÔNG TY TNHH LAVIE,GIẤY PHÉP THIẾT LẬP TRANG THÔNG TIN ĐIỆN TỬ TỔNG HỢP,2013-02-27,Giấy phép chính thức (ABEI - Bộ TT&TT),19/GP-TTĐT,invalid,https://giayphep.abei.gov.vn/
laviewater.com.vn,CÔNG TY TNHH LAVIE,GIẤY PHÉP THIẾT LẬP TRANG THÔNG TIN ĐIỆN TỬ TỔNG HỢP,2013-02-27,Giấy phép chính thức (ABEI - Bộ TT&TT),19/GP-TTĐT,invalid,https://giayphep.abei.gov.vn/
lazi.vn,CÔNG TY CỔ PHẦN CÔNG NGHỆ LAZI,GIẤY PHÉP CUNG CẤP DỊCH VỤ MẠNG XÃ HỘI,2019-09-10,Giấy phép chính thức (ABEI - Bộ TT&TT),372/GP-BTTTT,valid,https://giayphep.abei.gov.vn/
lb.gaba.vn,CÔNG TY CỔ PHẦN TRÒ CHƠI VEGA,QUYẾT ĐỊNH PHÁT HÀNH TRÒ CHƠI ĐIỆN TỬ G1 TRÊN MẠNG,2016-06-17,Giấy phép chính thức (ABEI - Bộ TT&TT),1054/QĐ-BTTTT,valid,https://giayphep.abei.gov.vn/
lctq.vtcgame.vn,CÔNG TY VTC CÔNG NGHỆ VÀ NỘI DUNG SỐ,QUYẾT ĐỊNH PHÁT HÀNH TRÒ CHƠI ĐIỆN TỬ G1 TRÊN MẠNG,2018-06-19,Giấy phép chính thức (ABEI - Bộ TT&TT),941/QĐ-BTTTT,invalid,https://giayphep.abei.gov.vn/
ldah.gaba.vn,CÔNG TY CỔ PHẦN TRÒ CHƠI VEGA,QUYẾT ĐỊNH PHÁT HÀNH TRÒ CHƠI ĐIỆN TỬ G1 TRÊN MẠNG,2015-08-12,Giấy phép chính thức (ABEI - Bộ TT&TT),550/QĐ-BTTTT,valid,https://giayphep.abei.gov.vn/
ldha.opengame.vn,CÔNG TY TNHH OPENGAME,QUYẾT ĐỊNH PHÁT HÀNH TRÒ CHƠI ĐIỆN TỬ G1 TRÊN MẠNG,2025-04-15,Giấy phép chính thức (ABEI - Bộ TT&TT),113/QĐ-PTTH&TTĐT,valid,https://giayphep.abei.gov.vn/
ldht.oceangalaxy.vn,CÔNG TY CỔ PHẦN OCEAN GALAXY,QUYẾT ĐỊNH PHÁT HÀNH TRÒ CHƠI ĐIỆN TỬ G1 TRÊN MẠNG,2024-07-15,Giấy phép chính thức (ABEI - Bộ TT&TT),1180/QĐ-BTTTT,valid,https://giayphep.abei.gov.vn/
ldr.gaba.vn,CÔNG TY CỔ PHẦN TRÒ CHƠI VEGA,QUYẾT ĐỊNH PHÁT HÀNH TRÒ CHƠI ĐIỆN TỬ G1 TRÊN MẠNG,2016-06-27,Giấy phép chính thức (ABEI - Bộ TT&TT),1102/QĐ-BTTTT,valid,https://giayphep.abei.gov.vn/
legalguru.vn,CÔNG TY CỔ PHẦN TƯ VẤN VÀ ĐẦU TƯ AN PHƯƠNG HÚC,GIẤY PHÉP CUNG CẤP DỊCH VỤ MẠNG XÃ HỘI,2021-08-30,Giấy phép chính thức (ABEI - Bộ TT&TT),558/GP-BTTTT,valid,https://giayphep.abei.gov.vn/
legend.vtcgame.vn,CÔNG TY VTC CÔNG NGHỆ VÀ NỘI DUNG SỐ,QUYẾT ĐỊNH PHÁT HÀNH TRÒ CHƠI ĐIỆN TỬ G1 TRÊN MẠNG,2022-01-21,Giấy phép chính thức (ABEI - Bộ TT&TT),81/QĐ-BTTTT,invalid,https://giayphep.abei.gov.vn/
lenhhoca.vn,CÔNG TY CỔ PHẦN TRỰC TUYẾN CMN VIET NAM,QUYẾT ĐỊNH PHÁT HÀNH TRÒ CHƠI ĐIỆN TỬ G1 TRÊN MẠNG,2022-04-25,Giấy phép chính thức (ABEI - Bộ TT&TT),755/QĐ-BTTTT,invalid,https://giayphep.abei.gov.vn/
leox.vn,CÔNG TY CỔ PHẦN TRADENET VIỆT NAM,GIẤY PHÉP CUNG CẤP DỊCH VỤ MẠNG XÃ HỘI,2024-03-27,Giấy phép chính thức (ABEI - Bộ TT&TT),74/GP-BTTTT,valid,https://giayphep.abei.gov.vn/
lgb.vinixgame.vn,CÔNG TY TNHH DỊCH VỤ SỐ PHƯỢNG HOÀNG VIỆT,QUYẾT ĐỊNH PHÁT HÀNH TRÒ CHƠI ĐIỆN TỬ G1 TRÊN MẠNG,2017-01-19,Giấy phép chính thức (ABEI - Bộ TT&TT),64/QĐ-BTTTT,invalid,https://giayphep.abei.gov.vn/
lgtb.1618play.vn,CÔNG TY TNHH 1618PLAY,QUYẾT ĐỊNH PHÁT HÀNH TRÒ CHƠI ĐIỆN TỬ G1 TRÊN MẠNG,2017-12-14,Giấy phép chính thức (ABEI - Bộ TT&TT),2325/QĐ-BTTTT,valid,https://giayphep.abei.gov.vn/
lh3d.esgame.com.vn,CÔNG TY CỔ PHẦN ĐẦU TƯ & CÔNG NGHỆ MCORP,QUYẾT ĐỊNH PHÁT HÀNH TRÒ CHƠI ĐIỆN TỬ G1 TRÊN MẠNG,2021-03-05,Giấy phép chính thức (ABEI - Bộ TT&TT),268/QĐ-BTTTT,valid,https://giayphep.abei.gov.vn/
lianapp.vn,CÔNG TY CỔ PHẦN DỊCH VỤ VÀ ĐẦU TƯ LIAN,GIẤY PHÉP CUNG CẤP DỊCH VỤ MẠNG XÃ HỘI,2020-05-13,Giấy phép chính thức (ABEI - Bộ TT&TT),203/GP-BTTTT,valid,https://giayphep.abei.gov.vn/
lienhiephoiphuyen.com.vn,LIÊN HIỆP CÁC HỘI KHOA HỌC VÀ KỸ THUẬT PHÚ YÊN,GIẤY PHÉP THIẾT LẬP TRANG THÔNG TIN ĐIỆN TỬ TỔNG HỢP,2013-01-25,Giấy phép chính thức (ABEI - Bộ TT&TT),09/GP-TTĐT,invalid,https://giayphep.abei.gov.vn/
lienminh.phoenix.com,CÔNG TY TNHH DỊCH VỤ GIẢI TRÍ PHƯỢNG HOÀNG,QUYẾT ĐỊNH PHÁT HÀNH TRÒ CHƠI ĐIỆN TỬ G1 TRÊN MẠNG,2020-12-31,Giấy phép chính thức (ABEI - Bộ TT&TT),2792/QĐ-BTTTT,invalid,https://giayphep.abei.gov.vn/
lienminh.phoeniz.com,CÔNG TY TNHH DỊCH VỤ GIẢI TRÍ PHƯỢNG HOÀNG,QUYẾT ĐỊNH PHÁT HÀNH TRÒ CHƠI ĐIỆN TỬ G1 TRÊN MẠNG,2020-12-31,Giấy phép chính thức (ABEI - Bộ TT&TT),2792 /QĐ-BTTTT,invalid,https://giayphep.abei.gov.vn/
lienminh.vnggames.com,CÔNG TY CỔ PHẦN TẬP ĐOÀN VNG,QUYẾT ĐỊNH PHÁT HÀNH TRÒ CHƠI ĐIỆN TỬ G1 TRÊN MẠNG,2026-03-02,Giấy phép chính thức (ABEI - Bộ TT&TT),105/QĐ-PTTH&TTĐT,valid,https://giayphep.abei.gov.vn/
lienminh.vplay.vn,CÔNG TY CỔ PHẦN TRUYỀN HÌNH TƯƠNG TÁC VIỆT NAM,QUYẾT ĐỊNH PHÁT HÀNH TRÒ CHƠI ĐIỆN TỬ G1 TRÊN MẠNG,2022-05-09,Giấy phép chính thức (ABEI - Bộ TT&TT),855/QĐ-BTTTT,valid,https://giayphep.abei.gov.vn/
lienminh360.vn,CÔNG TY TNHH LIÊN MINH HUYỀN THOẠI VIỆT NAM,GIẤY PHÉP CUNG CẤP DỊCH VỤ MẠNG XÃ HỘI,2017-10-26,Giấy phép chính thức (ABEI - Bộ TT&TT),528/GP-BTTTT,valid,https://giayphep.abei.gov.vn/
lienminhanhhung.ggames.vn,CÔNG TY TNHH TRỰC TUYẾN THIÊN HÀ,QUYẾT ĐỊNH PHÁT HÀNH TRÒ CHƠI ĐIỆN TỬ G1 TRÊN MẠNG,2022-01-24,Giấy phép chính thức (ABEI - Bộ TT&TT),95/QĐ-BTTTT,valid,https://giayphep.abei.gov.vn/
lienminhbaoboi.vn,CÔNG TY CỔ PHẦN TRỰC TUYẾN DUO,QUYẾT ĐỊNH PHÁT HÀNH TRÒ CHƠI ĐIỆN TỬ G1 TRÊN MẠNG,2022-01-19,Giấy phép chính thức (ABEI - Bộ TT&TT),66/QĐ-BTTTT,valid,https://giayphep.abei.gov.vn/
lienminhbongtoi.vn,CÔNG TY TNHH SOHA,QUYẾT ĐỊNH PHÁT HÀNH TRÒ CHƠI ĐIỆN TỬ G1 TRÊN MẠNG,2018-06-26,Giấy phép chính thức (ABEI - Bộ TT&TT),981/QĐ-BTTTT,valid,https://giayphep.abei.gov.vn/
lienminhdoa.vn,CÔNG TY CỔ PHẦN DỊCH VỤ MỘT THẾ GIỚI,QUYẾT ĐỊNH PHÁT HÀNH TRÒ CHƠI ĐIỆN TỬ G1 TRÊN MẠNG,2018-05-29,Giấy phép chính thức (ABEI - Bộ TT&TT),811/QĐ-BTTTT,invalid,https://giayphep.abei.gov.vn/
lienminhhuyenthoai.vn,CÔNG TY TNHH LIÊN MINH HUYỀN THOẠI VIỆT NAM,QUYẾT ĐỊNH PHÁT HÀNH TRÒ CHƠI ĐIỆN TỬ G1 TRÊN MẠNG,2022-05-04,Giấy phép chính thức (ABEI - Bộ TT&TT),833/QĐ-BTTTT,invalid,https://giayphep.abei.gov.vn/
lienminhmanga.vn,CÔNG TY CỔ PHẦN FUNTAP,QUYẾT ĐỊNH PHÁT HÀNH TRÒ CHƠI ĐIỆN TỬ G1 TRÊN MẠNG,2019-01-04,Giấy phép chính thức (ABEI - Bộ TT&TT),04/QĐ-BTTTT,valid,https://giayphep.abei.gov.vn/
lienminhnhangia.gamota.com,CÔNG TY CỔ PHẦN GAMOTA,QUYẾT ĐỊNH PHÁT HÀNH TRÒ CHƠI ĐIỆN TỬ G1 TRÊN MẠNG,2022-09-30,Giấy phép chính thức (ABEI - Bộ TT&TT),1830/QĐ-BTTTT,valid,https://giayphep.abei.gov.vn/
lienminhsieuquay.vn,CÔNG TY CỔ PHẦN FUNTAP,QUYẾT ĐỊNH PHÁT HÀNH TRÒ CHƠI ĐIỆN TỬ G1 TRÊN MẠNG,2021-05-07,Giấy phép chính thức (ABEI - Bộ TT&TT),602/QĐ-BTTTT,valid,https://giayphep.abei.gov.vn/
lienminhvalkyrie.vn,CÔNG TY CỔ PHẦN ĐẦU TƯ CÔNG NGHỆ VISION INVEST ,QUYẾT ĐỊNH PHÁT HÀNH TRÒ CHƠI ĐIỆN TỬ G1 TRÊN MẠNG,2025-08-07,Giấy phép chính thức (ABEI - Bộ TT&TT),351/QĐ-PTTH&TTĐT,valid,https://giayphep.abei.gov.vn/
lienquan.gaba.vn,CÔNG TY CỔ PHẦN TRÒ CHƠI VEGA,QUYẾT ĐỊNH PHÁT HÀNH TRÒ CHƠI ĐIỆN TỬ G1 TRÊN MẠNG,2017-09-12,Giấy phép chính thức (ABEI - Bộ TT&TT),1545/QĐ-BTTTT,valid,https://giayphep.abei.gov.vn/
lienquan.garena.vn,CÔNG TY CỔ PHẦN GIẢI TRÍ VÀ THỂ THAO ĐIỆN TỬ VIỆT NAM,QUYẾT ĐỊNH PHÁT HÀNH TRÒ CHƠI ĐIỆN TỬ G1 TRÊN MẠNG,2026-06-16,Giấy phép chính thức (ABEI - Bộ TT&TT),351/QĐ-PTTH&TTĐT,valid,https://giayphep.abei.gov.vn/
lienquanbadao.vn,CÔNG TY CỔ PHẦN 9PLAY,QUYẾT ĐỊNH PHÁT HÀNH TRÒ CHƠI ĐIỆN TỬ G1 TRÊN MẠNG,2021-08-17,Giấy phép chính thức (ABEI - Bộ TT&TT),1235/QĐ-BTTTT,invalid,https://giayphep.abei.gov.vn/
lienquanmanga.vn,CÔNG TY CỔ PHẦN VGP,QUYẾT ĐỊNH PHÁT HÀNH TRÒ CHƠI ĐIỆN TỬ G1 TRÊN MẠNG,2018-01-22,Giấy phép chính thức (ABEI - Bộ TT&TT),68/QĐ-BTTTT,valid,https://giayphep.abei.gov.vn/
lienquanmobi.vn,CÔNG TY CỔ PHẦN GIẢI TRÍ VÀ THỂ THAO ĐIỆN TỬ VIỆT NAM,QUYẾT ĐỊNH PHÁT HÀNH TRÒ CHƠI ĐIỆN TỬ G1 TRÊN MẠNG,2026-06-16,Giấy phép chính thức (ABEI - Bộ TT&TT),351/QĐ-PTTH&TTĐT,valid,https://giayphep.abei.gov.vn/
lienquanthuthanh.vn,CÔNG TY TNHH SOHA,QUYẾT ĐỊNH PHÁT HÀNH TRÒ CHƠI ĐIỆN TỬ G1 TRÊN MẠNG,2019-10-24,Giấy phép chính thức (ABEI - Bộ TT&TT),1775/QĐ-BTTTT,valid,https://giayphep.abei.gov.vn/
liethoa.360game.vn,CÔNG TY CỔ PHẦN VNG,QUYẾT ĐỊNH PHÁT HÀNH TRÒ CHƠI ĐIỆN TỬ G1 TRÊN MẠNG,2018-11-02,Giấy phép chính thức (ABEI - Bộ TT&TT),1769/QĐ-BTTTT,invalid,https://giayphep.abei.gov.vn/
lifemakeover.hhgame.vn,CÔNG TY CỔ PHẦN PHÁT TRIỂN CÔNG NGHỆ SỐ HỒNG HÀ,QUYẾT ĐỊNH PHÁT HÀNH TRÒ CHƠI ĐIỆN TỬ G1 TRÊN MẠNG,2022-07-25,Giấy phép chính thức (ABEI - Bộ TT&TT),1431/QĐ-BTTTT,valid,https://giayphep.abei.gov.vn/
lifestyle.vn,CÔNG TY CỔ PHẦN CAR PASSION,GIẤY PHÉP CUNG CẤP DỊCH VỤ MẠNG XÃ HỘI,2019-09-10,Giấy phép chính thức (ABEI - Bộ TT&TT),373/GP-BTTTT,valid,https://giayphep.abei.gov.vn/
lightbox.vn,CÔNG TY TNHH SALT & LIGHT MEDIA,GIẤY PHÉP CUNG CẤP DỊCH VỤ MẠNG XÃ HỘI,2019-08-23,Giấy phép chính thức (ABEI - Bộ TT&TT),345/GP-BTTTT,invalid,https://giayphep.abei.gov.vn/
like1.vn,CÔNG TY CỔ PHẦN DỊCH VỤ VIỄN THÔNG SUNTEL VIỆT NAM,"GIẤY XÁC NHẬN THÔNG BÁO PHÁT HÀNH TRÒ CHƠI ĐIỆN TỬ G2,G3,G4",2016-06-30,Giấy phép chính thức (ABEI - Bộ TT&TT),80/GXN-PTTH&TTĐT,valid,https://giayphep.abei.gov.vn/
lineage2.goplay.vn,CÔNG TY CỔ PHẦN VTC TRUYỀN THÔNG TRỰC TUYẾN,QUYẾT ĐỊNH PHÁT HÀNH TRÒ CHƠI ĐIỆN TỬ G1 TRÊN MẠNG,2018-05-15,Giấy phép chính thức (ABEI - Bộ TT&TT),723/QĐ-BTTTT,invalid,https://giayphep.abei.gov.vn/
lineage2m.vnggames.com,Công ty TNHH VNGGames,QUYẾT ĐỊNH PHÁT HÀNH TRÒ CHƠI ĐIỆN TỬ G1 TRÊN MẠNG,2026-03-16,Giấy phép chính thức (ABEI - Bộ TT&TT),132/QĐ-PTTH&TTĐT,valid,https://giayphep.abei.gov.vn/
lineagew.vnggames.com,Công ty TNHH VNGGames ,QUYẾT ĐỊNH PHÁT HÀNH TRÒ CHƠI ĐIỆN TỬ G1 TRÊN MẠNG,2026-01-30,Giấy phép chính thức (ABEI - Bộ TT&TT),40/QĐ-PTTH&TTĐT,valid,https://giayphep.abei.gov.vn/
linhgioi.playfun.vn,CÔNG TY CỔ PHẦN FUNTAP,QUYẾT ĐỊNH PHÁT HÀNH TRÒ CHƠI ĐIỆN TỬ G1 TRÊN MẠNG,2022-05-26,Giấy phép chính thức (ABEI - Bộ TT&TT),964/QĐ-BTTTT,valid,https://giayphep.abei.gov.vn/
linhkiem.gaba.vn,CÔNG TY CỔ PHẦN TRÒ CHƠI VEGA,QUYẾT ĐỊNH PHÁT HÀNH TRÒ CHƠI ĐIỆN TỬ G1 TRÊN MẠNG,2018-09-17,Giấy phép chính thức (ABEI - Bộ TT&TT),1499/QĐ-BTTTT,invalid,https://giayphep.abei.gov.vn/
linhkkiemchimong.vgplay.vn,CÔNG TY CỔ PHẦN VGP,QUYẾT ĐỊNH PHÁT HÀNH TRÒ CHƠI ĐIỆN TỬ G1 TRÊN MẠNG,2024-12-03,Giấy phép chính thức (ABEI - Bộ TT&TT),2112/QĐ-BTTTT,valid,https://giayphep.abei.gov.vn/
linhthansu.vn,CÔNG TY TNHH SOHA,QUYẾT ĐỊNH PHÁT HÀNH TRÒ CHƠI ĐIỆN TỬ G1 TRÊN MẠNG,2022-04-22,Giấy phép chính thức (ABEI - Bộ TT&TT),735/QĐ-BTTTT,valid,https://giayphep.abei.gov.vn/
linhvuong.slg.vn,CÔNG TY CỔ PHẦN DỊCH VỤ TRỰC TUYẾN VĨNH XUÂN,QUYẾT ĐỊNH PHÁT HÀNH TRÒ CHƠI ĐIỆN TỬ G1 TRÊN MẠNG,2017-06-30,Giấy phép chính thức (ABEI - Bộ TT&TT),1043/QĐ-BTTTT,valid,https://giayphep.abei.gov.vn/
lithasgame.vn,CÔNG TY CỔ PHẦN TRAVELLET VIỆT NAM,QUYẾT ĐỊNH PHÁT HÀNH TRÒ CHƠI ĐIỆN TỬ G1 TRÊN MẠNG,2024-03-11,Giấy phép chính thức (ABEI - Bộ TT&TT),283/QĐ-BTTTT,valid,https://giayphep.abei.gov.vn/
liveg.vn,CÔNG TY CỔ PHẦN VTC DỊCH VỤ DI ĐỘNG,GIẤY PHÉP CUNG CẤP DỊCH VỤ MẠNG XÃ HỘI,2024-04-26,Giấy phép chính thức (ABEI - Bộ TT&TT),112/GP-BTTTT,valid,https://giayphep.abei.gov.vn/
livegame.vn,CÔNG TY CỔ PHẦN KỸ NGHỆ TRUYỀN THÔNG HOÀNG GIA,"GIẤY XÁC NHẬN THÔNG BÁO PHÁT HÀNH TRÒ CHƠI ĐIỆN TỬ G2,G3,G4",2018-06-04,Giấy phép chính thức (ABEI - Bộ TT&TT),145/GXN-PTTH&TTĐT,valid,https://giayphep.abei.gov.vn/
livepro.vn,CÔNG TY CỔ PHẦN TRUYỀN THÔNG LIVE PRO,GIẤY PHÉP CUNG CẤP DỊCH VỤ MẠNG XÃ HỘI,2019-05-29,Giấy phép chính thức (ABEI - Bộ TT&TT),212/GP-BTTTT,valid,https://giayphep.abei.gov.vn/
livo.vn,CÔNG TY TNHH DFINITY TECHNOLOGY,GIẤY PHÉP CUNG CẤP DỊCH VỤ MẠNG XÃ HỘI,2023-06-10,Giấy phép chính thức (ABEI - Bộ TT&TT),204/GP-BTTTT,valid,https://giayphep.abei.gov.vn/
lmch.zoneplay.vn,CÔNG TY CỔ PHẦN GZONE MEDIA VIỆT NAM,QUYẾT ĐỊNH PHÁT HÀNH TRÒ CHƠI ĐIỆN TỬ G1 TRÊN MẠNG,2025-01-17,Giấy phép chính thức (ABEI - Bộ TT&TT),67/QĐ-BTTTT,valid,https://giayphep.abei.gov.vn/
lms.splay.vn,CÔNG TY CỔ PHẦN VTC DỊCH VỤ DI ĐỘNG,QUYẾT ĐỊNH PHÁT HÀNH TRÒ CHƠI ĐIỆN TỬ G1 TRÊN MẠNG,2024-03-19,Giấy phép chính thức (ABEI - Bộ TT&TT),338/QĐ-BTTTT,invalid,https://giayphep.abei.gov.vn/
lmtk.gosu.vn,CÔNG TY CỔ PHẦN TRỰC TUYẾN GOSU,QUYẾT ĐỊNH PHÁT HÀNH TRÒ CHƠI ĐIỆN TỬ G1 TRÊN MẠNG,2019-11-25,Giấy phép chính thức (ABEI - Bộ TT&TT),2012 /QĐ-BTTTT,valid,https://giayphep.abei.gov.vn/
loadauvutru.vn,CÔNG TY CỔ PHẦN TRỰC TUYẾN DUO,QUYẾT ĐỊNH PHÁT HÀNH TRÒ CHƠI ĐIỆN TỬ G1 TRÊN MẠNG,2023-08-31,Giấy phép chính thức (ABEI - Bộ TT&TT),1697/QĐ-BTTTT,valid,https://giayphep.abei.gov.vn/
loan.mobo.vn,CÔNG TY CỔ PHẦN GIẢI TRÍ DI ĐỘNG,QUYẾT ĐỊNH PHÁT HÀNH TRÒ CHƠI ĐIỆN TỬ G1 TRÊN MẠNG,2017-01-13,Giấy phép chính thức (ABEI - Bộ TT&TT),49/QĐ-BTTTT,invalid,https://giayphep.abei.gov.vn/
loanchicn3q.ggames.vn,CÔNG TY TNHH TRỰC TUYẾN THIÊN HÀ,QUYẾT ĐỊNH PHÁT HÀNH TRÒ CHƠI ĐIỆN TỬ G1 TRÊN MẠNG,2022-01-24,Giấy phép chính thức (ABEI - Bộ TT&TT),98/QĐ-BTTTT,valid,https://giayphep.abei.gov.vn/
loanchien3q.ggames.vn,CÔNG TY TNHH TRỰC TUYẾN THIÊN HÀ ,QUYẾT ĐỊNH PHÁT HÀNH TRÒ CHƠI ĐIỆN TỬ G1 TRÊN MẠNG,2022-01-24,Giấy phép chính thức (ABEI - Bộ TT&TT),98 /QĐ-BTTTT,valid,https://giayphep.abei.gov.vn/
loandatamquoc.vn,CÔNG TY TNHH MYG,QUYẾT ĐỊNH PHÁT HÀNH TRÒ CHƠI ĐIỆN TỬ G1 TRÊN MẠNG,2023-03-24,Giấy phép chính thức (ABEI - Bộ TT&TT),360/QĐ-BTTTT,valid,https://giayphep.abei.gov.vn/
loandau.gaba.vn,CÔNG TY CỔ PHẦN TRÒ CHƠI VEGA,QUYẾT ĐỊNH PHÁT HÀNH TRÒ CHƠI ĐIỆN TỬ G1 TRÊN MẠNG,2017-04-19,Giấy phép chính thức (ABEI - Bộ TT&TT),549/QĐ-BTTTT,valid,https://giayphep.abei.gov.vn/
loandaumanga.vn,CÔNG TY CỔ PHẦN VTC DỊCH VỤ DI ĐỘNG,QUYẾT ĐỊNH PHÁT HÀNH TRÒ CHƠI ĐIỆN TỬ G1 TRÊN MẠNG,2024-07-02,Giấy phép chính thức (ABEI - Bộ TT&TT),1112/QĐ-BTTTT,invalid,https://giayphep.abei.gov.vn/
loanhacnheo.com,Công ty TNHH Đông Thành - Hòa Phúc.,GIẤY XÁC NHẬN THÔNG BÁO CUNG CẤP DỊCH VỤ MẠNG XÃ HỘI,2025-05-30,Giấy phép chính thức (ABEI - Bộ TT&TT),81 /GXN-PTTH&TTĐT,valid,https://giayphep.abei.gov.vn/
loanhacnheo.vn,Công ty TNHH Đông Thành - Hòa Phúc.,GIẤY XÁC NHẬN THÔNG BÁO CUNG CẤP DỊCH VỤ MẠNG XÃ HỘI,2025-05-30,Giấy phép chính thức (ABEI - Bộ TT&TT),81 /GXN-PTTH&TTĐT,valid,https://giayphep.abei.gov.vn/
loantamgioi.vn,CÔNG TY TNHH MYG,QUYẾT ĐỊNH PHÁT HÀNH TRÒ CHƠI ĐIỆN TỬ G1 TRÊN MẠNG,2017-02-21,Giấy phép chính thức (ABEI - Bộ TT&TT),171/QĐ-BTTTT,valid,https://giayphep.abei.gov.vn/
loantamquoc.kul.vn,CÔNG TY CỔ PHẦN TRỰC TUYẾN CMN VIỆT NAM,QUYẾT ĐỊNH PHÁT HÀNH TRÒ CHƠI ĐIỆN TỬ G1 TRÊN MẠNG,2018-11-23,Giấy phép chính thức (ABEI - Bộ TT&TT),1976/QĐ-BTTTT,invalid,https://giayphep.abei.gov.vn/
